match_id,team_1,team_2,league,date,winner
ESPORTSTMNT01_2701941,Nongshim RedForce,Liiv SANDBOX,LCK,2022-01-15 07:01:59,Nongshim RedForce
ESPORTSTMNT01_2701966,Nongshim RedForce,Liiv SANDBOX,LCK,2022-01-15 08:40:17,Nongshim RedForce
ESPORTSTMNT01_2701968,Kwangdong Freecs,KT Rolster,LCK,2022-01-15 09:32:02,KT Rolster
ESPORTSTMNT01_2701997,Kwangdong Freecs,KT Rolster,LCK,2022-01-15 11:43:59,KT Rolster
ESPORTSTMNT01_2702254,BRION,Hanwha Life Esports,LCK,2022-01-16 06:26:21,BRION
ESPORTSTMNT01_2702297,Hanwha Life Esports,BRION,LCK,2022-01-16 08:43:53,Hanwha Life Esports
ESPORTSTMNT01_2702309,BRION,Hanwha Life Esports,LCK,2022-01-16 09:46:53,BRION
ESPORTSTMNT01_2702317,Dplus KIA,Gen.G,LCK,2022-01-16 10:43:37,Dplus KIA
ESPORTSTMNT01_2702340,Gen.G,Dplus KIA,LCK,2022-01-16 12:24:56,Gen.G
ESPORTSTMNT01_2703805,Dplus KIA,Nongshim RedForce,LCK,2022-01-19 08:47:41,Dplus KIA
ESPORTSTMNT01_2703811,Nongshim RedForce,Dplus KIA,LCK,2022-01-19 09:54:42,Nongshim RedForce
ESPORTSTMNT01_2704285,DRX,T1,LCK,2022-01-20 06:11:55,T1
ESPORTSTMNT01_2704900,Liiv SANDBOX,Kwangdong Freecs,LCK,2022-01-21 06:18:24,Kwangdong Freecs
ESPORTSTMNT01_2704920,Liiv SANDBOX,Kwangdong Freecs,LCK,2022-01-21 08:41:24,Kwangdong Freecs
ESPORTSTMNT01_2704929,Nongshim RedForce,KT Rolster,LCK,2022-01-21 09:37:50,KT Rolster
ESPORTSTMNT01_2705385,Dplus KIA,BRION,LCK,2022-01-22 06:48:19,Dplus KIA
ESPORTSTMNT01_2705912,Liiv SANDBOX,T1,LCK,2022-01-23 05:38:44,T1
ESPORTSTMNT01_2705943,Liiv SANDBOX,T1,LCK,2022-01-23 08:40:19,T1
ESPORTSTMNT01_2705951,Kwangdong Freecs,DRX,LCK,2022-01-23 09:29:12,DRX
ESPORTSTMNT01_2705978,Kwangdong Freecs,DRX,LCK,2022-01-23 11:49:31,DRX
ESPORTSTMNT01_2733966,BRION,Hanwha Life Esports,LCK,2022-03-02 05:11:53,BRION
