match_id,team_1,team_2,league,date,winner,gamelength,firsttower_team,firstblood_team,firstdragon_team
ESPORTSTMNT01_3324334,Dplus KIA,T1,LCK,2023-03-16 08:08:02,T1,1577,T1,T1,T1
ESPORTSTMNT01_3324352,Hanwha Life Esports,Gen.G,LCK,2023-03-16 10:46:56,Gen.G,1704,Gen.G,Gen.G,Hanwha Life Esports
ESPORTSTMNT01_3324628,Kwangdong Freecs,KT Rolster,LCK,2023-03-17 08:07:18,KT Rolster,2106,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3324646,Kwangdong Freecs,KT Rolster,LCK,2023-03-17 09:05:28,KT Rolster,2108,Kwangdong Freecs,KT Rolster,KT Rolster
ESPORTSTMNT01_3324649,BRION,Nongshim RedForce,LCK,2023-03-17 10:56:11,Nongshim RedForce,2127,Nongshim RedForce,Nongshim RedForce,BRION
ESPORTSTMNT01_3324928,Gen.G,Dplus KIA,LCK,2023-03-18 09:58:08,Gen.G,1603,Gen.G,Dplus KIA,Dplus KIA
ESPORTSTMNT01_3325029,Kwangdong Freecs,DRX,LCK,2023-03-15 08:05:46,Kwangdong Freecs,2427,Kwangdong Freecs,DRX,Kwangdong Freecs
ESPORTSTMNT01_3325049,Kwangdong Freecs,DRX,LCK,2023-03-15 10:02:48,Kwangdong Freecs,1898,Kwangdong Freecs,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT01_3325060,Liiv SANDBOX,BRION,LCK,2023-03-15 11:47:12,Liiv SANDBOX,1773,Liiv SANDBOX,Liiv SANDBOX,BRION
ESPORTSTMNT01_3325316,Dplus KIA,T1,LCK,2023-03-16 08:57:49,T1,2139,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT01_3325340,Hanwha Life Esports,Gen.G,LCK,2023-03-16 11:36:58,Gen.G,2015,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT01_3325624,BRION,Nongshim RedForce,LCK,2023-03-17 11:53:02,Nongshim RedForce,1728,BRION,BRION,Nongshim RedForce
ESPORTSTMNT01_3325832,Hanwha Life Esports,Liiv SANDBOX,LCK,2023-03-18 06:08:25,Hanwha Life Esports,1697,Hanwha Life Esports,Hanwha Life Esports,Liiv SANDBOX
ESPORTSTMNT01_3325855,Liiv SANDBOX,Hanwha Life Esports,LCK,2023-03-18 07:00:48,Liiv SANDBOX,1886,Hanwha Life Esports,Liiv SANDBOX,Hanwha Life Esports
ESPORTSTMNT01_3325862,Hanwha Life Esports,Liiv SANDBOX,LCK,2023-03-18 07:55:47,Hanwha Life Esports,2344,Hanwha Life Esports,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT01_3326046,Kwangdong Freecs,DRX,LCK,2023-03-15 09:09:02,DRX,1917,DRX,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT01_3326099,BRION,Liiv SANDBOX,LCK,2023-03-15 12:39:19,Liiv SANDBOX,2174,Liiv SANDBOX,BRION,Liiv SANDBOX
ESPORTSTMNT01_3326924,Gen.G,Dplus KIA,LCK,2023-03-18 10:47:54,Gen.G,2271,Gen.G,Dplus KIA,Dplus KIA
ESPORTSTMNT01_3327201,T1,Nongshim RedForce,LCK,2023-03-19 06:07:14,T1,1400,T1,T1,T1
ESPORTSTMNT01_3328186,Nongshim RedForce,T1,LCK,2023-03-19 06:51:53,T1,1260,T1,T1,Nongshim RedForce
ESPORTSTMNT01_3328190,KT Rolster,DRX,LCK,2023-03-19 08:36:23,KT Rolster,1632,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3328205,KT Rolster,DRX,LCK,2023-03-19 09:26:35,KT Rolster,1570,KT Rolster,DRX,KT Rolster
ESPORTSTMNT01_3330071,Liiv SANDBOX,KT Rolster,LCK,2023-03-22 08:04:32,KT Rolster,1766,KT Rolster,KT Rolster,Liiv SANDBOX
ESPORTSTMNT01_3330869,KT Rolster,T1,LCK,2023-03-25 08:56:47,KT Rolster,2140,KT Rolster,T1,T1
ESPORTSTMNT01_3331073,Liiv SANDBOX,KT Rolster,LCK,2023-03-22 08:56:49,Liiv SANDBOX,1711,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3331076,KT Rolster,Liiv SANDBOX,LCK,2023-03-22 09:48:07,KT Rolster,1660,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3331293,Dplus KIA,Hanwha Life Esports,LCK,2023-03-23 08:57:27,Dplus KIA,1785,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT01_3331318,Dplus KIA,Hanwha Life Esports,LCK,2023-03-23 10:44:42,Hanwha Life Esports,1880,Hanwha Life Esports,Hanwha Life Esports,Dplus KIA
ESPORTSTMNT01_3331791,KT Rolster,T1,LCK,2023-03-25 07:04:21,KT Rolster,2246,T1,KT Rolster,T1
ESPORTSTMNT01_3331800,T1,KT Rolster,LCK,2023-03-25 08:04:16,T1,1839,T1,T1,T1
ESPORTSTMNT01_3331817,T1,KT Rolster,LCK,2023-03-25 09:56:48,T1,3291,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3332065,Liiv SANDBOX,KT Rolster,LCK,2023-03-22 10:36:42,KT Rolster,2056,KT Rolster,Liiv SANDBOX,KT Rolster
ESPORTSTMNT01_3332285,Dplus KIA,Hanwha Life Esports,LCK,2023-03-23 08:05:12,Hanwha Life Esports,1830,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT01_3332318,Hanwha Life Esports,Dplus KIA,LCK,2023-03-23 09:50:54,Hanwha Life Esports,1960,Hanwha Life Esports,Dplus KIA,Dplus KIA
ESPORTSTMNT01_3332801,T1,KT Rolster,LCK,2023-03-25 06:08:58,T1,1956,T1,T1,T1
ESPORTSTMNT01_3333121,Hanwha Life Esports,Gen.G,LCK,2023-03-26 07:03:01,Gen.G,2313,Gen.G,Gen.G,Gen.G
ESPORTSTMNT01_3334067,Gen.G,Hanwha Life Esports,LCK,2023-03-26 06:10:28,Gen.G,1746,Gen.G,Gen.G,Hanwha Life Esports
ESPORTSTMNT01_3334092,Gen.G,Hanwha Life Esports,LCK,2023-03-26 08:59:05,Gen.G,1658,Gen.G,Hanwha Life Esports,Gen.G
ESPORTSTMNT01_3335064,Hanwha Life Esports,Gen.G,LCK,2023-03-26 08:08:38,Hanwha Life Esports,1760,Gen.G,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT01_3336792,T1,Gen.G,LCK,2023-04-01 06:08:55,T1,2226,T1,T1,T1
ESPORTSTMNT01_3336831,Gen.G,T1,LCK,2023-04-01 08:12:08,Gen.G,2684,Gen.G,T1,T1
ESPORTSTMNT01_3336846,T1,Gen.G,LCK,2023-04-01 09:19:36,T1,1787,T1,T1,T1
ESPORTSTMNT01_3337944,KT Rolster,Hanwha Life Esports,LCK,2023-04-02 06:11:56,KT Rolster,2491,Hanwha Life Esports,KT Rolster,KT Rolster
ESPORTSTMNT01_3337979,Hanwha Life Esports,KT Rolster,LCK,2023-04-02 08:10:44,Hanwha Life Esports,2490,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT01_3338726,Gen.G,T1,LCK,2023-04-01 07:09:18,T1,2419,Gen.G,T1,T1
ESPORTSTMNT01_3339077,Hanwha Life Esports,KT Rolster,LCK,2023-04-02 07:16:20,KT Rolster,1922,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3339102,KT Rolster,Hanwha Life Esports,LCK,2023-04-02 09:15:29,KT Rolster,2021,KT Rolster,Hanwha Life Esports,KT Rolster
ESPORTSTMNT01_3340970,Gen.G,KT Rolster,LCK,2023-04-08 06:11:59,KT Rolster,1982,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3340987,Gen.G,KT Rolster,LCK,2023-04-08 07:08:46,Gen.G,1989,KT Rolster,KT Rolster,Gen.G
ESPORTSTMNT01_3341983,KT Rolster,Gen.G,LCK,2023-04-08 08:04:44,Gen.G,2151,KT Rolster,Gen.G,KT Rolster
ESPORTSTMNT01_3341999,KT Rolster,Gen.G,LCK,2023-04-08 09:03:49,Gen.G,1717,KT Rolster,Gen.G,Gen.G
ESPORTSTMNT01_3344120,T1,Gen.G,LCK,2023-04-09 06:25:52,Gen.G,2258,T1,T1,T1
ESPORTSTMNT01_3344136,T1,Gen.G,LCK,2023-04-09 07:28:38,Gen.G,2248,T1,T1,T1
ESPORTSTMNT01_3344140,T1,Gen.G,LCK,2023-04-09 08:31:30,T1,1705,T1,Gen.G,Gen.G
ESPORTSTMNT01_3344160,Gen.G,T1,LCK,2023-04-09 09:26:59,Gen.G,2091,Gen.G,T1,T1
ESPORTSTMNT01_3372029,Hanwha Life Esports,DRX,LCK,2023-06-14 08:05:55,Hanwha Life Esports,1367,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT01_3372092,Gen.G,Kwangdong Freecs,LCK,2023-06-14 10:36:02,Gen.G,2163,Kwangdong Freecs,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT01_3372716,Liiv SANDBOX,T1,LCK,2023-06-15 09:10:31,T1,1607,T1,T1,T1
ESPORTSTMNT01_3372768,OKSavingsBank BRION,Dplus KIA,LCK,2023-06-15 11:39:01,OKSavingsBank BRION,1934,OKSavingsBank BRION,OKSavingsBank BRION,Dplus KIA
ESPORTSTMNT01_3373049,DRX,Hanwha Life Esports,LCK,2023-06-14 08:51:34,Hanwha Life Esports,1517,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT01_3373110,Kwangdong Freecs,Gen.G,LCK,2023-06-14 11:35:21,Gen.G,1431,Gen.G,Gen.G,Gen.G
ESPORTSTMNT01_3373726,Dplus KIA,OKSavingsBank BRION,LCK,2023-06-15 10:47:38,Dplus KIA,1678,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT01_3374638,T1,Liiv SANDBOX,LCK,2023-06-15 08:07:04,T1,2359,T1,Liiv SANDBOX,T1
ESPORTSTMNT01_3374742,Dplus KIA,OKSavingsBank BRION,LCK,2023-06-15 12:33:08,OKSavingsBank BRION,2049,OKSavingsBank BRION,OKSavingsBank BRION,OKSavingsBank BRION
ESPORTSTMNT01_3375285,DRX,KT Rolster,LCK,2023-06-16 10:37:48,KT Rolster,1364,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3375321,DRX,KT Rolster,LCK,2023-06-16 11:23:12,KT Rolster,1544,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3375723,Hanwha Life Esports,Kwangdong Freecs,LCK,2023-06-17 06:08:14,Hanwha Life Esports,1939,Kwangdong Freecs,Hanwha Life Esports,Kwangdong Freecs
ESPORTSTMNT01_3376223,Nongshim RedForce,Gen.G,LCK,2023-06-16 08:06:45,Gen.G,1689,Gen.G,Gen.G,Gen.G
ESPORTSTMNT01_3376253,Nongshim RedForce,Gen.G,LCK,2023-06-16 08:57:33,Gen.G,1714,Gen.G,Gen.G,Nongshim RedForce
ESPORTSTMNT01_3376707,Kwangdong Freecs,Hanwha Life Esports,LCK,2023-06-17 07:03:41,Hanwha Life Esports,2697,Kwangdong Freecs,Kwangdong Freecs,Hanwha Life Esports
ESPORTSTMNT01_3378634,OKSavingsBank BRION,T1,LCK,2023-06-17 08:56:41,T1,2192,T1,OKSavingsBank BRION,OKSavingsBank BRION
ESPORTSTMNT01_3378674,OKSavingsBank BRION,T1,LCK,2023-06-17 09:54:31,T1,1378,T1,OKSavingsBank BRION,OKSavingsBank BRION
ESPORTSTMNT01_3379239,Liiv SANDBOX,KT Rolster,LCK,2023-06-18 06:06:42,KT Rolster,2346,KT Rolster,KT Rolster,Liiv SANDBOX
ESPORTSTMNT01_3380253,Liiv SANDBOX,KT Rolster,LCK,2023-06-18 07:07:00,KT Rolster,1431,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3380258,Dplus KIA,Nongshim RedForce,LCK,2023-06-18 08:38:09,Dplus KIA,1751,Dplus KIA,Nongshim RedForce,Dplus KIA
ESPORTSTMNT01_3381214,Nongshim RedForce,Dplus KIA,LCK,2023-06-18 09:30:28,Dplus KIA,1878,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT01_3382782,Liiv SANDBOX,OKSavingsBank BRION,LCK,2023-06-21 10:04:19,Liiv SANDBOX,1866,Liiv SANDBOX,Liiv SANDBOX,OKSavingsBank BRION
ESPORTSTMNT01_3383647,Liiv SANDBOX,OKSavingsBank BRION,LCK,2023-06-21 08:05:50,Liiv SANDBOX,2068,Liiv SANDBOX,OKSavingsBank BRION,Liiv SANDBOX
ESPORTSTMNT01_3383672,Liiv SANDBOX,OKSavingsBank BRION,LCK,2023-06-21 09:02:32,OKSavingsBank BRION,2436,Liiv SANDBOX,OKSavingsBank BRION,Liiv SANDBOX
ESPORTSTMNT01_3384667,Kwangdong Freecs,T1,LCK,2023-06-21 11:42:19,T1,1859,Kwangdong Freecs,T1,T1
ESPORTSTMNT01_3384734,Kwangdong Freecs,T1,LCK,2023-06-21 12:34:32,T1,1652,T1,Kwangdong Freecs,T1
ESPORTSTMNT01_3385158,Gen.G,DRX,LCK,2023-06-22 08:06:42,Gen.G,1372,Gen.G,Gen.G,Gen.G
ESPORTSTMNT01_3385176,DRX,Gen.G,LCK,2023-06-22 08:52:20,Gen.G,1653,Gen.G,Gen.G,DRX
ESPORTSTMNT01_3385476,Kwangdong Freecs,Nongshim RedForce,LCK,2023-06-23 08:06:46,Kwangdong Freecs,1930,Kwangdong Freecs,Nongshim RedForce,Kwangdong Freecs
ESPORTSTMNT01_3385497,Nongshim RedForce,Kwangdong Freecs,LCK,2023-06-23 09:02:32,Kwangdong Freecs,1824,Kwangdong Freecs,Nongshim RedForce,Kwangdong Freecs
ESPORTSTMNT01_3385750,Dplus KIA,Gen.G,LCK,2023-06-24 06:56:29,Dplus KIA,1866,Gen.G,Gen.G,Dplus KIA
ESPORTSTMNT01_3385759,T1,KT Rolster,LCK,2023-06-24 09:22:10,KT Rolster,1834,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3386462,Hanwha Life Esports,Liiv SANDBOX,LCK,2023-06-23 11:36:39,Liiv SANDBOX,1779,Hanwha Life Esports,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT01_3386695,T1,KT Rolster,LCK,2023-06-24 10:16:29,KT Rolster,1590,KT Rolster,T1,KT Rolster
ESPORTSTMNT01_3386968,DRX,Nongshim RedForce,LCK,2023-06-25 06:59:10,DRX,2026,Nongshim RedForce,DRX,Nongshim RedForce
ESPORTSTMNT01_3386993,OKSavingsBank BRION,Hanwha Life Esports,LCK,2023-06-25 10:35:26,Hanwha Life Esports,1711,OKSavingsBank BRION,OKSavingsBank BRION,Hanwha Life Esports
ESPORTSTMNT01_3387063,KT Rolster,Dplus KIA,LCK,2023-06-22 10:37:14,KT Rolster,2221,KT Rolster,KT Rolster,Dplus KIA
ESPORTSTMNT01_3387101,Dplus KIA,KT Rolster,LCK,2023-06-22 11:36:02,KT Rolster,1355,KT Rolster,Dplus KIA,KT Rolster
ESPORTSTMNT01_3387354,Hanwha Life Esports,Liiv SANDBOX,LCK,2023-06-23 10:41:59,Hanwha Life Esports,1858,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT01_3387396,Hanwha Life Esports,Liiv SANDBOX,LCK,2023-06-23 12:28:29,Hanwha Life Esports,2455,Hanwha Life Esports,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT01_3387569,Dplus KIA,Gen.G,LCK,2023-06-24 06:05:44,Gen.G,1814,Gen.G,Gen.G,Gen.G
ESPORTSTMNT01_3387594,Gen.G,Dplus KIA,LCK,2023-06-24 07:50:03,Gen.G,1478,Gen.G,Gen.G,Gen.G
ESPORTSTMNT01_3388081,Nongshim RedForce,DRX,LCK,2023-06-25 06:07:28,Nongshim RedForce,1708,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT01_3388094,Nongshim RedForce,DRX,LCK,2023-06-25 07:55:59,DRX,2196,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT01_3388098,OKSavingsBank BRION,Hanwha Life Esports,LCK,2023-06-25 09:42:47,Hanwha Life Esports,1806,Hanwha Life Esports,OKSavingsBank BRION,OKSavingsBank BRION
ESPORTSTMNT01_3404937,T1,Kwangdong Freecs,LCK,2023-08-02 08:06:21,T1,1420,T1,T1,T1
ESPORTSTMNT01_3404962,T1,Kwangdong Freecs,LCK,2023-08-02 08:51:51,T1,1422,T1,T1,T1
ESPORTSTMNT01_3405926,Nongshim RedForce,Dplus KIA,LCK,2023-08-02 10:37:47,Dplus KIA,2191,Nongshim RedForce,Dplus KIA,Dplus KIA
ESPORTSTMNT01_3405949,Dplus KIA,Nongshim RedForce,LCK,2023-08-02 11:37:29,Dplus KIA,2084,Dplus KIA,Dplus KIA,Nongshim RedForce
ESPORTSTMNT01_3407230,Hanwha Life Esports,Gen.G,LCK,2023-08-03 10:37:40,Gen.G,1826,Hanwha Life Esports,Hanwha Life Esports,Gen.G
ESPORTSTMNT01_3407478,T1,Liiv SANDBOX,LCK,2023-08-04 08:06:05,T1,1680,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT01_3407530,T1,Liiv SANDBOX,LCK,2023-08-04 10:24:33,T1,1905,T1,T1,Liiv SANDBOX
ESPORTSTMNT01_3407785,Gen.G,OKSavingsBank BRION,LCK,2023-08-05 09:45:55,OKSavingsBank BRION,1908,Gen.G,OKSavingsBank BRION,OKSavingsBank BRION
ESPORTSTMNT01_3408162,DRX,OKSavingsBank BRION,LCK,2023-08-03 08:06:33,DRX,1990,DRX,DRX,OKSavingsBank BRION
ESPORTSTMNT01_3408177,OKSavingsBank BRION,DRX,LCK,2023-08-03 09:02:11,DRX,1541,DRX,DRX,DRX
ESPORTSTMNT01_3408206,Hanwha Life Esports,Gen.G,LCK,2023-08-03 11:30:08,Gen.G,1566,Gen.G,Gen.G,Gen.G
ESPORTSTMNT01_3408461,Liiv SANDBOX,T1,LCK,2023-08-04 08:57:00,Liiv SANDBOX,201,,,
ESPORTSTMNT01_3408510,KT Rolster,Nongshim RedForce,LCK,2023-08-04 13:02:44,KT Rolster,1668,KT Rolster,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT01_3408529,Nongshim RedForce,KT Rolster,LCK,2023-08-04 13:52:42,KT Rolster,1715,Nongshim RedForce,KT Rolster,KT Rolster
ESPORTSTMNT01_3408676,Dplus KIA,Hanwha Life Esports,LCK,2023-08-05 07:02:27,Hanwha Life Esports,2046,Dplus KIA,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT01_3409439,Nongshim RedForce,KT Rolster,LCK,2023-08-04 12:06:14,Nongshim RedForce,1998,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3409605,Dplus KIA,Hanwha Life Esports,LCK,2023-08-05 06:07:39,Hanwha Life Esports,1898,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT01_3409629,OKSavingsBank BRION,Gen.G,LCK,2023-08-05 08:55:43,OKSavingsBank BRION,1680,OKSavingsBank BRION,OKSavingsBank BRION,Gen.G
ESPORTSTMNT01_3409937,DRX,Kwangdong Freecs,LCK,2023-08-06 06:07:48,DRX,1685,DRX,DRX,DRX
ESPORTSTMNT01_3409963,Kwangdong Freecs,DRX,LCK,2023-08-06 07:00:04,DRX,1837,Kwangdong Freecs,DRX,DRX
ESPORTSTMNT01_3410111,Liiv SANDBOX,KT Rolster,LCK,2023-08-06 09:43:51,KT Rolster,2159,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT01_3410511,Hanwha Life Esports,DRX,LCK,2023-08-08 08:07:20,Hanwha Life Esports,1985,Hanwha Life Esports,Hanwha Life Esports,DRX
ESPORTSTMNT01_3410713,Dplus KIA,T1,LCK,2023-08-09 08:05:08,T1,1827,Dplus KIA,Dplus KIA,T1
ESPORTSTMNT01_3410723,Dplus KIA,T1,LCK,2023-08-09 08:56:15,Dplus KIA,1964,T1,T1,Dplus KIA
ESPORTSTMNT01_3410725,T1,Dplus KIA,LCK,2023-08-09 09:51:24,T1,2165,Dplus KIA,Dplus KIA,T1
ESPORTSTMNT01_3410923,KT Rolster,T1,LCK,2023-08-10 10:34:23,KT Rolster,1853,KT Rolster,KT Rolster,T1
ESPORTSTMNT01_3410933,T1,KT Rolster,LCK,2023-08-10 11:28:29,T1,2275,T1,KT Rolster,KT Rolster
ESPORTSTMNT01_3411014,KT Rolster,Liiv SANDBOX,LCK,2023-08-06 08:51:32,KT Rolster,1699,KT Rolster,KT Rolster,Liiv SANDBOX
ESPORTSTMNT01_3411490,DRX,Hanwha Life Esports,LCK,2023-08-08 09:02:21,Hanwha Life Esports,1832,DRX,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT01_3411711,Dplus KIA,T1,LCK,2023-08-09 10:49:15,T1,2141,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT01_3412431,DRX,Hanwha Life Esports,LCK,2023-08-08 09:54:26,Hanwha Life Esports,2615,Hanwha Life Esports,DRX,DRX
ESPORTSTMNT01_3412825,KT Rolster,T1,LCK,2023-08-10 08:05:40,KT Rolster,1485,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3412846,T1,KT Rolster,LCK,2023-08-10 08:52:11,T1,1567,T1,T1,T1
ESPORTSTMNT01_3412852,KT Rolster,T1,LCK,2023-08-10 09:40:34,T1,1931,T1,KT Rolster,KT Rolster
ESPORTSTMNT01_3412987,Gen.G,Hanwha Life Esports,LCK,2023-08-11 08:05:49,Gen.G,1709,Gen.G,Gen.G,Gen.G
ESPORTSTMNT01_3413257,Gen.G,T1,LCK,2023-08-12 07:48:11,T1,1377,T1,Gen.G,T1
ESPORTSTMNT01_3413260,Gen.G,T1,LCK,2023-08-12 08:35:31,Gen.G,1811,T1,T1,Gen.G
ESPORTSTMNT01_3413370,Hanwha Life Esports,KT Rolster,LCK,2023-08-13 07:03:49,KT Rolster,1845,KT Rolster,KT Rolster,Hanwha Life Esports
ESPORTSTMNT01_3415015,Gen.G,Hanwha Life Esports,LCK,2023-08-11 08:55:44,Gen.G,1806,Gen.G,Gen.G,Hanwha Life Esports
ESPORTSTMNT01_3415025,Hanwha Life Esports,Gen.G,LCK,2023-08-11 09:46:51,Gen.G,1919,Gen.G,Gen.G,Gen.G
ESPORTSTMNT01_3415148,Gen.G,T1,LCK,2023-08-12 06:05:18,Gen.G,1738,Gen.G,T1,Gen.G
ESPORTSTMNT01_3415168,T1,Gen.G,LCK,2023-08-12 06:56:27,T1,1781,T1,Gen.G,T1
ESPORTSTMNT01_3415182,T1,Gen.G,LCK,2023-08-12 09:29:52,Gen.G,1773,T1,T1,T1
ESPORTSTMNT01_3415276,KT Rolster,Hanwha Life Esports,LCK,2023-08-13 06:08:19,KT Rolster,1848,KT Rolster,KT Rolster,Hanwha Life Esports
ESPORTSTMNT01_3415307,Hanwha Life Esports,KT Rolster,LCK,2023-08-13 07:56:51,KT Rolster,1867,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT01_3415991,T1,KT Rolster,LCK,2023-08-19 10:07:07,T1,2459,T1,T1,T1
ESPORTSTMNT01_3416038,T1,KT Rolster,LCK,2023-08-19 06:23:01,T1,1890,T1,T1,KT Rolster
ESPORTSTMNT01_3416073,KT Rolster,T1,LCK,2023-08-19 07:21:09,T1,1929,T1,T1,KT Rolster
ESPORTSTMNT01_3416074,KT Rolster,T1,LCK,2023-08-19 08:14:58,KT Rolster,1668,KT Rolster,T1,T1
ESPORTSTMNT01_3416088,T1,KT Rolster,LCK,2023-08-19 09:05:59,KT Rolster,2233,T1,KT Rolster,T1
ESPORTSTMNT01_3417138,T1,Gen.G,LCK,2023-08-20 07:20:36,Gen.G,1823,Gen.G,Gen.G,T1
ESPORTSTMNT01_3417141,Gen.G,T1,LCK,2023-08-20 08:17:24,Gen.G,2218,T1,Gen.G,T1
ESPORTSTMNT01_3418098,Gen.G,T1,LCK,2023-08-20 06:25:25,Gen.G,1864,T1,Gen.G,Gen.G
ESPORTSTMNT02_3148631,DRX,KT Rolster,LCK,2023-02-15 08:07:36,KT Rolster,1593,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT02_3148704,Nongshim RedForce,Hanwha Life Esports,LCK,2023-02-15 11:39:14,Hanwha Life Esports,2089,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT02_3148999,Kwangdong Freecs,Gen.G,LCK,2023-02-16 12:27:12,Gen.G,1730,Kwangdong Freecs,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT02_3149952,BRION,Dplus KIA,LCK,2023-02-16 08:07:26,Dplus KIA,1931,Dplus KIA,BRION,Dplus KIA
ESPORTSTMNT02_3150633,KT Rolster,DRX,LCK,2023-02-15 08:57:15,KT Rolster,1893,DRX,KT Rolster,DRX
ESPORTSTMNT02_3150637,Nongshim RedForce,Hanwha Life Esports,LCK,2023-02-15 10:37:15,Hanwha Life Esports,2319,Hanwha Life Esports,Hanwha Life Esports,Nongshim RedForce
ESPORTSTMNT02_3150955,BRION,Dplus KIA,LCK,2023-02-16 09:01:44,Dplus KIA,1913,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT02_3150959,Kwangdong Freecs,Gen.G,LCK,2023-02-16 10:37:30,Gen.G,1770,Gen.G,Gen.G,Gen.G
ESPORTSTMNT02_3151024,Kwangdong Freecs,Gen.G,LCK,2023-02-16 11:29:39,Kwangdong Freecs,2109,Gen.G,Gen.G,Kwangdong Freecs
ESPORTSTMNT02_3151319,Liiv SANDBOX,T1,LCK,2023-02-17 08:07:04,Liiv SANDBOX,1595,T1,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT02_3151356,T1,Liiv SANDBOX,LCK,2023-02-17 08:58:00,T1,1549,T1,T1,T1
ESPORTSTMNT02_3151375,Hanwha Life Esports,DRX,LCK,2023-02-17 11:26:52,Hanwha Life Esports,1954,Hanwha Life Esports,Hanwha Life Esports,DRX
ESPORTSTMNT02_3151399,DRX,Hanwha Life Esports,LCK,2023-02-17 12:23:32,Hanwha Life Esports,1855,Hanwha Life Esports,DRX,DRX
ESPORTSTMNT02_3151678,Kwangdong Freecs,BRION,LCK,2023-02-18 06:07:18,Kwangdong Freecs,1850,BRION,Kwangdong Freecs,BRION
ESPORTSTMNT02_3151708,Nongshim RedForce,KT Rolster,LCK,2023-02-18 09:52:41,KT Rolster,1742,KT Rolster,Nongshim RedForce,KT Rolster
ESPORTSTMNT02_3151734,Nongshim RedForce,KT Rolster,LCK,2023-02-18 10:43:03,KT Rolster,1549,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT02_3152336,Liiv SANDBOX,T1,LCK,2023-02-17 09:45:24,T1,2040,T1,T1,T1
ESPORTSTMNT02_3152651,Kwangdong Freecs,BRION,LCK,2023-02-18 08:01:44,BRION,2485,BRION,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT02_3153683,BRION,Kwangdong Freecs,LCK,2023-02-18 07:00:03,BRION,2432,BRION,BRION,Kwangdong Freecs
ESPORTSTMNT02_3154050,T1,Gen.G,LCK,2023-02-19 06:06:35,Gen.G,2310,T1,Gen.G,Gen.G
ESPORTSTMNT02_3154086,Dplus KIA,Liiv SANDBOX,LCK,2023-02-19 09:47:08,Liiv SANDBOX,1975,Liiv SANDBOX,Dplus KIA,Liiv SANDBOX
ESPORTSTMNT02_3155063,Gen.G,T1,LCK,2023-02-19 07:56:46,T1,2639,Gen.G,T1,Gen.G
